match_id,id,name,team,xg_contribution,xg_buildup,xg_assist,xg_shot
7566,6317.0,Marco Jhonfai Fabián De La Mora,Mexico,1.0892738579999999,1.038341331,0.050932527000000005,0.009473878
7567,3083.0,Heung-Min Son,South Korea,1.274408891,0.074174196,0.0,1.200234695
7567,3496.0,Mesut Özil,Germany,1.3414801735000002,1.0010180435,0.5826825092,0.007200202
7567,5555.0,Julian Brandt,Germany,0.506343402,0.506343402,0.0,0.225257738
7567,5557.0,Timo Werner,Germany,0.9824111566,0.5623624863000001,0.36168748859999994,0.39034973800000006
7567,5559.0,Marco Reus,Germany,0.6220984832,0.5350520092000002,0.028837251,0.1662471132
7567,5562.0,Thomas Müller,Germany,0.9549647499999998,0.6812473099999999,0.41156684,0.17014633
7567,5565.0,Mario Gómez García,Germany,0.8848542779999999,0.087921108,0.087921108,0.79693317
7567,5566.0,Sami Khedira,Germany,0.49280086800000006,0.40191351200000003,0.0,0.090887356
7567,5570.0,Manuel Neuer,Germany,0.28087814320000004,0.28087814320000004,0.0,0.0
7567,5572.0,Mats Hummels,Germany,1.7021741311999998,0.9133829151999999,0.0,0.7887912159999999
7567,5574.0,Toni Kroos,Germany,2.1884719168000006,1.5515414505000003,0.6324764142999999,0.22274569630000002
7567,5579.0,Joshua Kimmich,Germany,1.2088874252,1.1348672052,0.5836615270000001,0.021431675
7567,5604.0,Young-Gwon Kim,South Korea,1.08310073,0.43346369,0.0,0.64963704
7567,5606.0,Hyun-Soo Jang,South Korea,0.11592161000000001,0.11592161000000001,0.0,0.0
7567,5608.0,Yong Lee,South Korea,0.29348843,0.23062054,0.0,0.06286789
7567,5618.0,Woo-Young Jung,South Korea,0.34461822299999995,0.28016136,0.0,0.113997683
7567,5619.0,Hyun-Woo Cho,South Korea,0.064563285,0.064563285,0.0,0.0
7567,5620.0,Hee-Chan Hwang,South Korea,0.11469893,0.11469893,0.0,0.0
7567,5623.0,Jae-Sung Lee,South Korea,0.431302671,0.304794736,0.064563285,0.061944650000000004
7567,5627.0,Ja-Cheol Koo,South Korea,0.16546243,0.16546243,0.0,0.0
7567,5986.0,Chul Hong,South Korea,0.5493853,0.16546243,0.38392287,0.0
7567,5988.0,Se-Jong Ju,South Korea,0.5893582879999999,0.068230288,0.5211279999999999,0.0
7567,5989.0,Seon-Min Moon,South Korea,0.6640842299999999,0.5493853,0.11469893,0.0
7567,6040.0,Jonas Hector,Germany,0.43127301030000004,0.43127301030000004,0.20109218,0.0
7567,6322.0,Niklas Süle,Germany,0.5618358392,0.48284573920000007,0.0789901,0.0
7567,6324.0,Leon Goretzka,Germany,0.2948276983,0.094246676,0.087046474,0.2005810223
7567,6325.0,Yo-Han Ko,South Korea,0.024633376000000002,0.0,0.024633376000000002,0.0
7568,3500.0,Granit Xhaka,Switzerland,0.6949455770000001,0.622421631,0.072523946,0.0
7568,3533.0,Xherdan Shaqiri,Switzerland,0.9581127170000001,0.7025355660000001,0.255577151,0.0
7568,5537.0,Fabian Lukas Schär,Switzerland,0.428052159,0.428052159,0.0,0.0
